id,district,treatment,pre_tax,post_tax
4199,Wamapoke Quarter,0,740.9634394,733.0362636
4200,Wamapoke Quarter,0,709.1100023,716.6803762
4201,Wamapoke Quarter,0,971.536883,987.7170725
4202,Wamapoke Quarter,0,509.6144202,517.2828486
4203,Wamapoke Quarter,0,592.8396076,620.6366682
4204,Wamapoke Quarter,0,244.292506,275.1109321
4205,Wamapoke Quarter,0,444.4841978,459.0163537
4206,Wamapoke Quarter,0,583.7744711,593.5871431
4207,Wamapoke Quarter,0,380.0357141,405.552552
4208,Wamapoke Quarter,0,205.3570133,202.1002348
4209,Wamapoke Quarter,0,289.4561009,300.4848451
4210,Wamapoke Quarter,0,373.5565292,389.3694753
4211,Wamapoke Quarter,0,538.1366796,574.6295401
4212,Wamapoke Quarter,0,239.4015223,239.083698
4213,Wamapoke Quarter,0,657.0061019,671.1816656
4214,Wamapoke Quarter,0,671.531953,675.254845
4215,Wamapoke Quarter,0,427.2196009,434.7143128
4216,Wamapoke Quarter,0,653.6139498,669.6696141
4217,Wamapoke Quarter,0,657.9648405,678.5666452
4218,Wamapoke Quarter,0,509.4250895,521.4636919
4219,Wamapoke Quarter,0,378.0108974,402.3393733
4220,Wamapoke Quarter,0,483.4723572,496.0167653
4221,Wamapoke Quarter,0,230.3670359,234.68622
4222,Wamapoke Quarter,0,596.0524299,619.7085847
4223,Wamapoke Quarter,0,562.3077121,564.7213076
4224,Wamapoke Quarter,0,489.0465834,497.9264592
4225,Wamapoke Quarter,0,24.22688141,30.71772316
4226,Wamapoke Quarter,0,555.832668,565.8342714
4227,Wamapoke Quarter,0,596.7983312,623.1047305
4228,Wamapoke Quarter,0,380.8671554,412.5239625
4229,Wamapoke Quarter,0,663.3550802,678.061373
4230,Wamapoke Quarter,0,598.5582664,624.0108029
4231,Wamapoke Quarter,0,253.8003882,278.0495144
4232,Wamapoke Quarter,0,368.2108794,372.2626187
4233,Wamapoke Quarter,0,478.8881686,493.4453091
4234,Wamapoke Quarter,0,363.4243514,388.1296182
4235,Wamapoke Quarter,0,555.0917168,568.7115467
4236,Wamapoke Quarter,0,715.9471872,727.4371392
4237,Wamapoke Quarter,0,258.6114006,256.226056
4238,Wamapoke Quarter,0,551.1264737,560.1805473
4239,Wamapoke Quarter,0,278.2645287,303.9412119
4240,Wamapoke Quarter,0,510.9289319,535.1442611
4241,Wamapoke Quarter,0,597.1583341,613.0725449
4242,Wamapoke Quarter,0,678.656628,691.9178796
4243,Wamapoke Quarter,0,264.0982905,272.0505174
4244,Wamapoke Quarter,0,400.1996466,415.6240243
4245,Wamapoke Quarter,0,646.3527904,655.3469645
4246,Wamapoke Quarter,0,600.5366641,608.2622701
4247,Wamapoke Quarter,0,468.7306581,475.2902103
4248,Wamapoke Quarter,0,519.22452,551.5506853
4249,Wamapoke Quarter,0,508.6610916,517.1694344
4250,Wamapoke Quarter,0,618.9479877,633.7137254
4251,Wamapoke Quarter,0,564.2886732,585.8953523
4252,Wamapoke Quarter,0,497.965782,496.7770957
4253,Wamapoke Quarter,0,385.1922531,398.469123
4254,Wamapoke Quarter,0,553.640935,571.4696929
4255,Wamapoke Quarter,0,388.664805,391.8033814
4256,Wamapoke Quarter,0,234.3009879,240.0512196
4257,Wamapoke Quarter,0,368.67971,396.6866004
4258,Wamapoke Quarter,0,258.9296226,300.5467363
4259,Wamapoke Quarter,0,651.9879071,673.2642139
4260,Wamapoke Quarter,0,739.0926313,737.5636623
4261,Wamapoke Quarter,0,785.1427892,803.6708804
4262,Wamapoke Quarter,0,832.4925316,847.5985434
4263,Wamapoke Quarter,0,399.1139312,406.2672266
4264,Wamapoke Quarter,0,324.0596406,339.2947306
4265,Wamapoke Quarter,0,418.2757873,446.1121776
4266,Wamapoke Quarter,0,702.8096704,708.5464723
4267,Wamapoke Quarter,0,282.9275435,295.9870927
4268,Wamapoke Quarter,0,405.7342267,417.4176391
4269,Wamapoke Quarter,0,399.9829351,414.9153094
4270,Wamapoke Quarter,0,470.4034685,458.4638097
4271,Wamapoke Quarter,0,610.9845051,631.8571773
4272,Wamapoke Quarter,0,285.1791679,301.8359392
4273,Wamapoke Quarter,0,428.7582466,442.6387452
4274,Wamapoke Quarter,0,248.8144934,261.6741942
4275,Wamapoke Quarter,0,667.3199377,678.9554506
4276,Wamapoke Quarter,0,641.3596413,653.6339047
4277,Wamapoke Quarter,0,551.8317151,576.0561285
4278,Wamapoke Quarter,0,477.3009534,486.6352735
4279,Wamapoke Quarter,0,585.6536652,598.4611255
4280,Wamapoke Quarter,0,604.6055064,612.0933515
4281,Wamapoke Quarter,0,336.3453775,349.9519795
4282,Wamapoke Quarter,0,889.8784351,888.4276974
4283,Wamapoke Quarter,0,417.0365282,462.0383861
4284,Wamapoke Quarter,0,358.4704719,361.4361041
4285,Wamapoke Quarter,0,647.3540911,665.749887
4286,Wamapoke Quarter,0,552.0944814,584.382856
4287,Wamapoke Quarter,0,534.7302166,558.5213625
4288,Wamapoke Quarter,0,297.6337851,313.9119669
4289,Wamapoke Quarter,0,525.8366057,537.7066189
4290,Wamapoke Quarter,0,570.1024779,582.3038806
4291,Wamapoke Quarter,0,768.5603884,780.2188111
4292,Wamapoke Quarter,0,394.7800686,393.0156297
4293,Wamapoke Quarter,0,822.9951506,835.4925921
4294,Wamapoke Quarter,0,383.2367297,389.9321938
4295,Wamapoke Quarter,0,557.3027895,553.0826357
4296,Wamapoke Quarter,0,367.8357167,379.5916319
4297,Wamapoke Quarter,0,132.3586446,137.5656037
4298,Wamapoke Quarter,0,165.9647199,171.332241
4299,Wamapoke Quarter,0,642.0847338,653.1284554
4300,Wamapoke Quarter,0,523.4169905,521.5444379
4301,Wamapoke Quarter,0,969.7837201,972.089421
4302,Wamapoke Quarter,0,202.9652313,209.8166825
4303,Wamapoke Quarter,0,410.1968382,417.1396254
4304,Wamapoke Quarter,0,526.6969126,552.3228193
4305,Wamapoke Quarter,0,759.6759303,763.5872431
4306,Wamapoke Quarter,0,407.3702621,412.9564118
4307,Wamapoke Quarter,0,632.0529835,648.1194885
4308,Wamapoke Quarter,0,507.7060942,524.0475568
4309,Wamapoke Quarter,0,571.4904166,596.943488
4310,Wamapoke Quarter,0,536.824941,551.9091065
4311,Wamapoke Quarter,0,535.3826245,548.9967819
4312,Wamapoke Quarter,0,487.2370668,509.0165528
4313,Wamapoke Quarter,0,525.1962708,535.1974781
4314,Wamapoke Quarter,0,524.87783,556.11378
4315,Wamapoke Quarter,0,406.2653749,412.7430761
4316,Wamapoke Quarter,0,489.938568,497.0312442
4317,Wamapoke Quarter,0,639.5117417,645.5344333
4318,Wamapoke Quarter,0,484.0970656,498.8018636
4319,Wamapoke Quarter,0,386.6837699,408.1124373
4320,Wamapoke Quarter,0,497.8212852,512.4209026
4321,Wamapoke Quarter,0,391.7792641,394.6912349
4322,Wamapoke Quarter,0,769.8084862,791.1431176
4323,Wamapoke Quarter,0,886.5260413,918.0409072
4324,Wamapoke Quarter,0,508.2190548,528.5920743
4325,Wamapoke Quarter,0,513.054887,516.1146246
4326,Wamapoke Quarter,0,364.742735,389.0738189
4327,Wamapoke Quarter,0,478.0851741,478.6385283
4328,Wamapoke Quarter,0,658.9386162,673.7232979
4329,Wamapoke Quarter,0,629.106655,639.7361307
4330,Wamapoke Quarter,0,510.8515299,533.5273889
4331,Wamapoke Quarter,0,700.7851244,722.0264717
4332,Wamapoke Quarter,0,777.0252067,783.8018898
4333,Wamapoke Quarter,0,385.267931,378.0771172
4334,Wamapoke Quarter,0,576.046085,598.2153158
4335,Wamapoke Quarter,0,685.1862842,695.1204124
4336,Wamapoke Quarter,0,468.9256828,479.3039145
4337,Wamapoke Quarter,0,531.9153233,542.4572198
4338,Wamapoke Quarter,0,346.06475,377.3783308
4339,Wamapoke Quarter,0,299.962971,303.2341319
4340,Wamapoke Quarter,0,153.7049866,160.3819445
4341,Wamapoke Quarter,0,408.4925925,418.707439
4342,Wamapoke Quarter,0,432.8214878,436.3000455
4343,Wamapoke Quarter,0,671.946624,686.2735208
4344,Wamapoke Quarter,0,347.8168678,359.3633713
4345,Wamapoke Quarter,0,419.2410077,429.2489141
4346,Wamapoke Quarter,0,449.6026624,468.8287899
4347,Wamapoke Quarter,0,454.4765871,476.3591719
4348,Wamapoke Quarter,0,532.7717644,545.6123359
4349,Wamapoke Quarter,0,737.3764265,752.4222977
4350,Wamapoke Quarter,0,338.6113413,342.753967
4351,Wamapoke Quarter,0,733.4879029,751.7824631
4352,Wamapoke Quarter,0,407.9482788,420.5054633
4353,Wamapoke Quarter,0,342.5775033,354.5691105
4354,Wamapoke Quarter,0,639.0992477,647.9152094
4355,Wamapoke Quarter,0,319.3519497,337.1028382
4356,Wamapoke Quarter,0,369.3195075,395.050444
4357,Wamapoke Quarter,0,733.7273241,753.9585983
4358,Wamapoke Quarter,0,495.9512581,508.5989918
4359,Wamapoke Quarter,0,749.1015334,768.3839826
4360,Wamapoke Quarter,0,918.3268047,930.1767868
4361,Wamapoke Quarter,0,541.8200719,557.1541344
4362,Wamapoke Quarter,0,626.0854475,653.4843422
4363,Wamapoke Quarter,0,449.0002783,444.4618757
4364,Wamapoke Quarter,0,427.5692261,446.4452181
4365,Wamapoke Quarter,0,404.3028852,422.8462093
4366,Wamapoke Quarter,0,673.4518531,692.5088803
4367,Wamapoke Quarter,0,621.3783053,622.5910808
4368,Wamapoke Quarter,0,582.801278,614.1307743
4369,Wamapoke Quarter,0,565.3446831,599.4570137
4370,Wamapoke Quarter,0,341.9652696,349.8387517
4371,Wamapoke Quarter,0,347.3595001,362.9413211
4372,Wamapoke Quarter,0,535.2524281,546.2195703
4373,Wamapoke Quarter,0,593.1061962,606.4095258
4374,Wamapoke Quarter,0,684.621085,696.5353981
4375,Wamapoke Quarter,0,653.5574834,679.2182478
4376,Wamapoke Quarter,0,539.3281866,567.8712962
4377,Wamapoke Quarter,0,346.8376464,354.9893809
4378,Wamapoke Quarter,0,331.6209105,358.9398473
4379,Wamapoke Quarter,0,366.9936985,384.2539636
4380,Wamapoke Quarter,0,721.1736891,732.0380982
4381,Wamapoke Quarter,0,492.6540406,508.2042731
4382,Wamapoke Quarter,0,735.5473793,756.1922837
4383,Wamapoke Quarter,0,409.8927071,425.2019158
4384,Wamapoke Quarter,0,504.157943,544.833572
4385,Wamapoke Quarter,0,607.5235449,625.2361935
4386,Wamapoke Quarter,0,565.5324888,566.1617783
4387,Wamapoke Quarter,0,255.6575924,265.4629754
4388,Wamapoke Quarter,0,289.0920765,300.5031598
4389,Wamapoke Quarter,0,145.1941425,153.7433044
4390,Wamapoke Quarter,0,609.5298975,615.466924
4391,Wamapoke Quarter,0,601.6188268,617.1426474
4392,Wamapoke Quarter,0,511.1126698,536.6868239
4393,Wamapoke Quarter,0,887.2320686,875.5748946
4394,Wamapoke Quarter,0,553.443347,574.0098049
4395,Wamapoke Quarter,0,437.5300686,461.7856061
4396,Wamapoke Quarter,0,687.5324331,709.3090638
4397,Wamapoke Quarter,0,662.6225749,669.9009304
4398,Wamapoke Quarter,0,406.0040458,406.5889531
4399,Wamapoke Quarter,0,442.2846376,472.7936348
4400,Wamapoke Quarter,0,645.1139375,670.3940276
4401,Wamapoke Quarter,0,1054.662067,1047.895545
4402,Wamapoke Quarter,0,492.0535977,491.4067441
4403,Wamapoke Quarter,0,319.1623611,323.5932325
4404,Wamapoke Quarter,0,761.1747284,762.0845045
4405,Wamapoke Quarter,0,452.4864834,487.3193057
4406,Wamapoke Quarter,0,442.3454258,471.5112827
4407,Wamapoke Quarter,0,466.0364291,484.6470076
4408,Wamapoke Quarter,0,446.6281549,464.2803597
4409,Wamapoke Quarter,0,455.8265801,468.3162422
4410,Wamapoke Quarter,0,486.3066169,493.6076275
4411,Wamapoke Quarter,0,580.3223628,595.5876634
4412,Wamapoke Quarter,0,854.846308,892.5556109
4413,Wamapoke Quarter,0,431.6079472,433.0562701
4414,Wamapoke Quarter,0,483.6366874,511.1055913
4415,Wamapoke Quarter,0,610.5876261,638.2059983
4416,Wamapoke Quarter,0,486.9308573,500.6653852
4417,Wamapoke Quarter,0,351.48495,371.6097527
4418,Wamapoke Quarter,0,461.9841441,471.8090529
4419,Wamapoke Quarter,0,545.4356222,545.3275816
4420,Wamapoke Quarter,0,175.7446749,201.0193997
4421,Wamapoke Quarter,0,415.5810369,434.7676854
4422,Wamapoke Quarter,0,531.4260169,553.5167559
4423,Wamapoke Quarter,0,507.1025899,538.6012766
4424,Wamapoke Quarter,0,364.8968198,377.3825925
4425,Wamapoke Quarter,0,422.2368805,442.2219616
4426,Wamapoke Quarter,0,258.9522917,278.2029855
4427,Wamapoke Quarter,0,581.4478254,603.5482938
4428,Wamapoke Quarter,0,606.9476863,624.3905959
4429,Wamapoke Quarter,0,570.8819984,587.3735876
4430,Wamapoke Quarter,0,516.1942349,521.8267292
4431,Wamapoke Quarter,0,135.1850766,139.3277468
4432,Wamapoke Quarter,0,724.0226031,750.7466968
4433,Wamapoke Quarter,0,466.5170694,472.9521003
4434,Wamapoke Quarter,0,422.1033299,439.3873309
4435,Wamapoke Quarter,0,434.9493287,439.6523592
4436,Wamapoke Quarter,0,602.3948457,621.4482178
4437,Wamapoke Quarter,0,748.0527525,784.6680304
4438,Wamapoke Quarter,0,570.2836997,570.5456175
4439,Wamapoke Quarter,0,343.2655601,366.447558
4440,Wamapoke Quarter,0,500.1068194,505.3097958
4441,Wamapoke Quarter,0,448.1313759,476.8708451
4442,Wamapoke Quarter,0,536.6367181,550.0039806
4443,Wamapoke Quarter,0,659.6666218,658.464942
4444,Wamapoke Quarter,0,498.910293,504.476021
4445,Wamapoke Quarter,0,394.7322571,407.5877499
4446,Wamapoke Quarter,0,720.8918694,736.5382667
4447,Wamapoke Quarter,0,843.7908816,857.6055654
4448,Wamapoke Quarter,0,466.9452274,465.7360191
4449,Wamapoke Quarter,0,653.0106055,661.0713299
4450,Wamapoke Quarter,0,674.3619289,686.0174176
4451,Wamapoke Quarter,0,650.0144139,675.0676844
4452,Wamapoke Quarter,0,451.0677172,446.0241865
4453,Wamapoke Quarter,0,531.6753505,537.7157448
4454,Wamapoke Quarter,0,696.0576568,696.5894703
4455,Wamapoke Quarter,0,960.3353805,990.962561
4456,Wamapoke Quarter,0,571.9503599,577.7831062
4457,Wamapoke Quarter,0,522.7319227,562.6398896
4458,Wamapoke Quarter,0,369.6982832,395.1583824
4459,Wamapoke Quarter,0,434.0099393,467.8804334
4460,Wamapoke Quarter,0,617.9020722,616.3723079
4461,Wamapoke Quarter,0,611.8541475,624.9224441
4462,Wamapoke Quarter,0,376.0725312,415.0011006
4463,Wamapoke Quarter,0,512.7154573,533.4884714
4464,Wamapoke Quarter,0,349.5596731,359.4071017
4465,Wamapoke Quarter,0,642.9628073,651.3514554
4466,Wamapoke Quarter,0,525.6240529,546.8233716
4467,Wamapoke Quarter,0,894.2760887,893.4349897
4468,Wamapoke Quarter,0,534.5958367,558.7471709
4469,Wamapoke Quarter,0,663.0082747,662.0648027
4470,Wamapoke Quarter,0,600.561348,609.1728332
4471,Wamapoke Quarter,0,304.6357607,316.2774848
4472,Wamapoke Quarter,0,288.3045806,306.0146752
4473,Wamapoke Quarter,0,505.8970627,531.637808
4474,Wamapoke Quarter,0,841.2972249,866.3587182
4475,Wamapoke Quarter,0,626.4857288,638.3503944
4476,Wamapoke Quarter,0,590.5165617,589.1777457
4477,Wamapoke Quarter,0,527.9629047,560.8272228
4478,Wamapoke Quarter,0,705.4414278,704.9027483
4479,Wamapoke Quarter,0,765.2468588,791.142088
4480,Wamapoke Quarter,0,656.6426069,666.7377016
4481,Wamapoke Quarter,0,705.7770445,718.4160472
4482,Wamapoke Quarter,0,667.2492115,704.4632341
4483,Wamapoke Quarter,0,642.6154731,658.9134514
4484,Wamapoke Quarter,0,685.5810834,705.098916
4485,Wamapoke Quarter,0,272.1000261,303.6073659
4486,Wamapoke Quarter,0,399.2559251,408.1470461
4487,Wamapoke Quarter,0,476.1277953,489.6224202
4488,Wamapoke Quarter,0,508.928657,534.5577429
4489,Wamapoke Quarter,0,726.5059948,745.9989056
4490,Wamapoke Quarter,0,570.4768369,577.1886379
4491,Wamapoke Quarter,0,671.9874128,680.2533288
4492,Wamapoke Quarter,0,471.3180298,479.2338366
4493,Wamapoke Quarter,0,540.1034947,560.9108913
4494,Wamapoke Quarter,0,485.1463179,496.7361878
4495,Wamapoke Quarter,0,408.5120286,434.6636413
4496,Wamapoke Quarter,0,780.4164462,802.1253852
4497,Wamapoke Quarter,0,558.2755966,563.2866855
4498,Wamapoke Quarter,0,566.7795514,585.5584141
4499,Wamapoke Quarter,0,505.7117641,518.4760142
4500,Wamapoke Quarter,0,422.1526205,435.1574141
4501,Wamapoke Quarter,0,1251.622699,1267.16065
4502,Wamapoke Quarter,0,329.8426344,352.3769419
4503,Wamapoke Quarter,0,509.0710481,526.5695529
4504,Wamapoke Quarter,0,398.8949695,409.4539211
4505,Wamapoke Quarter,0,690.3631383,704.8604367
4506,Wamapoke Quarter,0,738.5250112,748.8472194
4507,Wamapoke Quarter,0,256.4411063,245.1353346
4508,Wamapoke Quarter,0,317.910759,335.3725325
4509,Wamapoke Quarter,0,439.2490021,447.6032563
4510,Wamapoke Quarter,0,503.0457396,498.2120772
4511,Wamapoke Quarter,0,531.2119566,563.875799
4512,Wamapoke Quarter,0,631.6898376,654.6492361
4513,Wamapoke Quarter,0,279.588675,290.3636894
4514,Wamapoke Quarter,0,548.9679943,550.9431847
4515,Wamapoke Quarter,0,416.1677105,411.7542366
4516,Wamapoke Quarter,0,421.6573118,453.9258149
4517,Wamapoke Quarter,0,594.365996,619.5661866
4518,Wamapoke Quarter,0,530.614226,548.1495107
4519,Wamapoke Quarter,0,538.4337382,560.1522662
4520,Wamapoke Quarter,0,388.4464456,398.1231655
4521,Wamapoke Quarter,0,525.010573,542.84821
4522,Wamapoke Quarter,0,485.2372707,500.7376025
4523,Wamapoke Quarter,0,665.5457252,677.6264261
4524,Wamapoke Quarter,0,507.811732,530.4855072
4525,Wamapoke Quarter,0,512.4597977,519.0833173
4526,Wamapoke Quarter,0,619.8193462,633.3142597
4527,Wamapoke Quarter,0,590.7971011,600.6006235
4528,Wamapoke Quarter,0,634.311253,630.5646101
4529,Wamapoke Quarter,0,537.5819696,556.4647298
4530,Wamapoke Quarter,0,386.3512193,417.3333009
4531,Wamapoke Quarter,0,209.190573,234.0411358
4532,Wamapoke Quarter,0,677.0834444,704.3809952
4533,Wamapoke Quarter,0,652.2871075,660.1318075
4534,Wamapoke Quarter,0,517.8025657,531.5220748
4535,Wamapoke Quarter,0,152.7709963,175.350281
4536,Wamapoke Quarter,0,497.5579914,508.7294864
4537,Wamapoke Quarter,0,704.8569567,724.1644639
4538,Wamapoke Quarter,0,438.2727188,432.7638392
4539,Wamapoke Quarter,0,558.7484416,570.6890425
4540,Wamapoke Quarter,0,356.3725051,375.4156974
4541,Wamapoke Quarter,0,589.0393525,628.305088
4542,Wamapoke Quarter,0,312.27614,323.6285815
4543,Wamapoke Quarter,0,349.2326074,369.0131903
4544,Wamapoke Quarter,0,697.3512454,720.7050324
4545,Wamapoke Quarter,0,478.6744769,471.3871173
4546,Wamapoke Quarter,0,725.1441287,733.4165134
4547,Wamapoke Quarter,0,566.80553,595.0975986
4548,Wamapoke Quarter,0,696.7767935,704.9468674
4549,Wamapoke Quarter,0,422.0184355,440.9660354
4550,Wamapoke Quarter,0,614.1589512,633.8638525
4551,Wamapoke Quarter,0,591.9894502,600.0953559
4552,Wamapoke Quarter,0,454.7889636,483.3326387
4553,Wamapoke Quarter,0,751.4038148,766.800433
4554,Wamapoke Quarter,0,645.5761708,648.1481516
4555,Wamapoke Quarter,0,308.3144846,313.0371313
4556,Wamapoke Quarter,0,690.3871972,718.5458742
4557,Wamapoke Quarter,0,440.0697699,461.7097694
4558,Wamapoke Quarter,0,119.2930964,143.8310483
4559,Wamapoke Quarter,0,478.7229389,493.0629296
4560,Wamapoke Quarter,0,373.0043637,404.9214418
4561,Wamapoke Quarter,0,370.8289488,390.3354071
4562,Wamapoke Quarter,0,421.6555611,438.912155
4563,Wamapoke Quarter,0,145.4213389,171.5716617
4564,Wamapoke Quarter,0,436.5557338,444.3686425
4565,Wamapoke Quarter,0,656.4305544,673.5700104
4566,Wamapoke Quarter,0,259.261974,284.5031897
4567,Wamapoke Quarter,0,649.5913149,680.990838
4568,Wamapoke Quarter,0,741.4275337,769.7251696
4569,Wamapoke Quarter,0,369.946912,376.6321346
4570,Wamapoke Quarter,0,856.1987388,864.4411421
4571,Wamapoke Quarter,0,347.0877471,358.321408
4572,Wamapoke Quarter,0,533.5506465,547.8188155
4573,Wamapoke Quarter,0,522.8351478,535.592059
4574,Wamapoke Quarter,0,700.9229918,726.5609302
4575,Wamapoke Quarter,0,323.9758102,341.9862831
4576,Wamapoke Quarter,0,442.7068133,459.7313866
4577,Wamapoke Quarter,0,288.7334163,293.1533706
4578,Wamapoke Quarter,0,637.7321849,651.9721876
4579,Wamapoke Quarter,0,517.8562698,526.8791383
4580,Wamapoke Quarter,0,492.6338738,490.3992244
4581,Wamapoke Quarter,0,391.401699,409.9984347
4582,Wamapoke Quarter,0,366.0111416,375.7905945
4583,Wamapoke Quarter,0,725.7500735,761.3846449
4584,Wamapoke Quarter,0,302.2167007,312.2062147
4585,Wamapoke Quarter,0,740.592555,760.2726915
4586,Wamapoke Quarter,0,346.7020638,376.4047695
4587,Wamapoke Quarter,0,500.88189,522.1324813
4588,Wamapoke Quarter,0,422.0103942,429.5333683
4589,Wamapoke Quarter,0,473.1083686,472.0421275
4590,Wamapoke Quarter,0,499.9932187,522.4500942
4591,Wamapoke Quarter,0,513.1594527,520.3066729
4592,Wamapoke Quarter,0,387.9198949,397.9755725
4593,Wamapoke Quarter,0,366.2911314,381.3293682
4594,Wamapoke Quarter,0,630.1842741,643.4737405
4595,Wamapoke Quarter,0,813.7378685,839.9649796
4596,Wamapoke Quarter,0,619.8677292,625.4110036
4597,Wamapoke Quarter,0,498.6666483,516.2485845
4598,Wamapoke Quarter,0,540.3303664,565.786245
4599,Wamapoke Quarter,0,523.5787553,543.1505396
4600,Wamapoke Quarter,0,222.6816317,234.858633
4601,Wamapoke Quarter,0,997.8595341,1007.897881
4602,Wamapoke Quarter,0,436.3861745,449.6531984
4603,Wamapoke Quarter,0,476.7412746,483.1901616
4604,Wamapoke Quarter,0,737.4047813,776.0861481
4605,Wamapoke Quarter,0,491.2153302,500.2029779
4606,Wamapoke Quarter,0,599.1584767,610.4275655
4607,Wamapoke Quarter,0,405.4838639,421.7094374
4608,Wamapoke Quarter,0,723.0600251,716.5353739
4609,Wamapoke Quarter,0,796.2802643,815.0204013
4610,Wamapoke Quarter,0,627.8662675,654.2086459
4611,Wamapoke Quarter,0,631.6587534,671.2401578
4612,Wamapoke Quarter,0,556.4885463,554.5269839
4613,Wamapoke Quarter,0,568.5941767,593.8308474
4614,Wamapoke Quarter,0,587.0879055,603.6030406
4615,Wamapoke Quarter,0,406.4783309,437.991984
4616,Wamapoke Quarter,0,429.2999061,443.0492568
4617,Wamapoke Quarter,0,466.4619576,498.1664783
4618,Wamapoke Quarter,0,591.4293859,579.9808021
4619,Wamapoke Quarter,0,454.1705642,459.877605
4620,Wamapoke Quarter,0,223.0424919,248.3130455
4621,Wamapoke Quarter,0,542.9015317,567.8434794
4622,Wamapoke Quarter,0,547.3481811,558.4386421
4623,Wamapoke Quarter,0,410.5794465,423.1789214
4624,Wamapoke Quarter,0,476.8404804,490.7308972
4625,Wamapoke Quarter,0,572.7188879,604.1124203
4626,Wamapoke Quarter,0,758.7926014,760.4933001
4627,Wamapoke Quarter,0,592.6610803,606.9984228
4628,Wamapoke Quarter,0,421.0540099,434.0022939
4629,Wamapoke Quarter,0,881.8158437,913.5032417
4630,Wamapoke Quarter,0,706.5610187,722.9509531
4631,Wamapoke Quarter,0,585.3365076,600.7668298
4632,Wamapoke Quarter,0,568.9341524,578.1650531
4633,Wamapoke Quarter,0,357.765078,356.3704735
4634,Wamapoke Quarter,0,593.309823,608.9130131
4635,Wamapoke Quarter,0,611.7307306,620.2288685
4636,Wamapoke Quarter,0,493.7160937,492.5455421
4637,Wamapoke Quarter,0,581.2845357,595.7282621
4638,Wamapoke Quarter,0,382.4521296,393.0540795
4639,Wamapoke Quarter,0,607.8142314,622.5933881
4640,Wamapoke Quarter,0,498.5227626,516.0631225
4641,Wamapoke Quarter,0,437.8174026,456.5880497
4642,Wamapoke Quarter,0,443.7191161,455.4815635
4643,Wamapoke Quarter,0,552.8508976,578.4629448
4644,Wamapoke Quarter,0,603.1416372,641.2625482
4645,Wamapoke Quarter,0,408.6345595,415.65989
4646,Wamapoke Quarter,0,520.5430499,536.6884864
4647,Wamapoke Quarter,0,496.8628399,525.2959807
4648,Wamapoke Quarter,0,440.5414693,467.0275873
4649,Wamapoke Quarter,0,369.4922638,392.9978538
4650,Wamapoke Quarter,0,308.1116983,309.5700656
4651,Wamapoke Quarter,0,466.1151237,479.6518309
4652,Wamapoke Quarter,0,345.6960529,353.020938
4653,Wamapoke Quarter,0,393.1903506,385.7583545
4654,Wamapoke Quarter,0,628.3745271,620.3760844
4655,Wamapoke Quarter,0,434.7475241,460.9304923
4656,Wamapoke Quarter,0,558.5295423,589.5371871
4657,Wamapoke Quarter,0,586.0333145,597.1360643
4658,Wamapoke Quarter,0,543.1467714,538.1083142
4659,Wamapoke Quarter,0,523.6759001,552.5864642
4660,Wamapoke Quarter,0,421.7790367,426.7873145
4661,Wamapoke Quarter,0,397.3247082,413.8211577
4662,Wamapoke Quarter,0,382.2192741,407.4836509
4663,Wamapoke Quarter,0,485.2029234,498.9760907
4664,Wamapoke Quarter,0,232.6777704,263.490162
4665,Wamapoke Quarter,0,574.9353244,581.1159605
4666,Wamapoke Quarter,0,335.4599514,337.8373479
4667,Wamapoke Quarter,0,537.6760173,559.3516094
4668,Wamapoke Quarter,0,701.9103766,707.8930336
4669,Wamapoke Quarter,0,509.2841908,530.974456
4670,Wamapoke Quarter,0,471.1774737,484.3684466
4671,Wamapoke Quarter,0,559.2149327,578.0174692
4672,Wamapoke Quarter,0,263.4973738,257.0976682
4673,Wamapoke Quarter,0,429.1007068,448.9971637
4674,Wamapoke Quarter,0,471.7000292,477.8428901
4675,Wamapoke Quarter,0,29.86619524,31.56376206
4676,Wamapoke Quarter,0,776.7602828,794.8584723
4677,Wamapoke Quarter,0,561.2831973,581.63738
4678,Wamapoke Quarter,0,669.2010645,689.0527214
4679,Wamapoke Quarter,0,508.8853172,517.9312526
4680,Wamapoke Quarter,0,584.5750524,598.8013362
4681,Wamapoke Quarter,0,868.1938372,890.5144713
4682,Wamapoke Quarter,0,516.0608755,524.1018869
4683,Wamapoke Quarter,0,558.7401607,592.7664728
4684,Wamapoke Quarter,0,593.7294697,614.7274078
4685,Wamapoke Quarter,0,569.1273583,591.0827492
4686,Wamapoke Quarter,0,608.1612499,614.7162274
4687,Wamapoke Quarter,0,396.6080357,391.7338498
4688,Wamapoke Quarter,0,465.2375914,481.6341397
4689,Wamapoke Quarter,0,338.5065998,356.4552783
4690,Wamapoke Quarter,0,461.8585361,487.2657644
4691,Wamapoke Quarter,0,449.4872952,469.7477672
4692,Wamapoke Quarter,0,425.5587709,440.8694728
4693,Wamapoke Quarter,0,508.0517194,518.8534564
4694,Wamapoke Quarter,0,556.1296643,566.4542339
4695,Wamapoke Quarter,0,349.4884388,370.1025031
4696,Wamapoke Quarter,0,448.3454647,455.2983095
4697,Wamapoke Quarter,0,550.3908896,567.2210665
4698,Wamapoke Quarter,0,564.2613917,590.3185352
4699,Wamapoke Quarter,0,649.1197732,654.6459086
4700,Wamapoke Quarter,0,421.0687303,439.4887331
